InvoiceNo,InvoiceDate,CustomerID,Subtotal,Country
552829,2011-05-11 13:42:00,12748.0,465.86,United Kingdom
552830,2011-05-11 13:49:00,15187.0,431.6,United Kingdom
552831,2011-05-11 14:12:00,13052.0,348.15000000000003,United Kingdom
552832,2011-05-11 14:13:00,,16.5,United Kingdom
552833,2011-05-11 14:14:00,18133.0,931.4999999999999,United Kingdom
552834,2011-05-11 14:15:00,,16.5,United Kingdom
552835,2011-05-11 14:17:00,17664.0,326.19,United Kingdom
552837,2011-05-11 14:24:00,12901.0,140.04,United Kingdom
552838,2011-05-11 14:24:00,15732.0,156.01999999999998,United Kingdom
552839,2011-05-11 14:25:00,14367.0,785.79,United Kingdom
552840,2011-05-11 14:25:00,12901.0,36.239999999999995,United Kingdom
552842,2011-05-11 14:29:00,17888.0,56.65,United Kingdom
552843,2011-05-11 14:37:00,14649.0,401.77,United Kingdom
552844,2011-05-11 14:37:00,12649.0,375.0,Germany
552845,2011-05-11 14:37:00,14646.0,536.4,Netherlands
552846,2011-05-11 14:38:00,14646.0,288.0,Netherlands
552847,2011-05-11 14:42:00,14649.0,182.45,United Kingdom
552848,2011-05-11 14:49:00,14367.0,61.95000000000001,United Kingdom
552850,2011-05-11 14:54:00,14367.0,61.95000000000001,United Kingdom
552851,2011-05-11 15:07:00,12731.0,1381.3,France
552852,2011-05-11 15:08:00,16712.0,416.44999999999993,United Kingdom
552853,2011-05-11 15:13:00,16712.0,66.14,United Kingdom
552854,2011-05-11 15:16:00,14748.0,300.71,United Kingdom
552855,2011-05-11 15:17:00,15815.0,514.0799999999999,United Kingdom
552857,2011-05-11 15:34:00,,1631.61,United Kingdom
552859,2011-05-11 16:10:00,13069.0,123.52,United Kingdom
552860,2011-05-11 16:26:00,17889.0,102.02,United Kingdom
552861,2011-05-11 16:28:00,12748.0,27.310000000000002,United Kingdom
552862,2011-05-11 16:51:00,,5.38,United Kingdom
552864,2011-05-11 17:13:00,13235.0,1031.0700000000002,United Kingdom
552865,2011-05-11 17:16:00,,68.02000000000001,United Kingdom
552866,2011-05-11 17:36:00,,52.69,United Kingdom
552867,2011-05-12 08:36:00,15513.0,1105.0,United Kingdom
552868,2011-05-12 08:39:00,15513.0,5.04,United Kingdom
552869,2011-05-12 08:41:00,15106.0,367.74999999999994,United Kingdom
552870,2011-05-12 08:42:00,15513.0,123.5,United Kingdom
552871,2011-05-12 08:52:00,12693.0,228.87,Germany
552872,2011-05-12 09:09:00,16985.0,766.9000000000001,United Kingdom
552873,2011-05-12 09:11:00,16985.0,46.0,United Kingdom
552874,2011-05-12 09:40:00,12621.0,918.4,Germany
552875,2011-05-12 09:41:00,12621.0,186.51999999999998,Germany
552877,2011-05-12 09:49:00,14883.0,310.56,United Kingdom
552878,2011-05-12 09:54:00,12625.0,967.1999999999999,Germany
552879,2011-05-12 09:55:00,12976.0,738.6,United Kingdom
552880,2011-05-12 09:59:00,18245.0,340.34,United Kingdom
552881,2011-05-12 10:03:00,18245.0,161.04,United Kingdom
552882,2011-05-12 10:10:00,14646.0,1792.7200000000003,Netherlands
552883,2011-05-12 10:13:00,14646.0,14415.74,Netherlands
552884,2011-05-12 10:15:00,12395.0,181.82000000000002,Belgium
552885,2011-05-12 10:15:00,14646.0,270.0,Netherlands
552886,2011-05-12 10:18:00,16244.0,466.12,United Kingdom
552887,2011-05-12 10:22:00,13092.0,40.8,United Kingdom
552888,2011-05-12 10:23:00,15061.0,2613.36,United Kingdom
552890,2011-05-12 10:45:00,14233.0,328.15000000000003,United Kingdom
552891,2011-05-12 10:45:00,14681.0,393.95,United Kingdom
552892,2011-05-12 10:48:00,,6.28,United Kingdom
552893,2011-05-12 10:49:00,14421.0,455.18,United Kingdom
552894,2011-05-12 10:53:00,14606.0,108.94,United Kingdom
552904,2011-05-12 11:07:00,16013.0,1177.0,United Kingdom
552905,2011-05-12 11:10:00,15974.0,656.2999999999998,United Kingdom
552945,2011-05-12 11:44:00,15953.0,171.92,United Kingdom
552946,2011-05-12 11:50:00,12683.0,296.53,France
552947,2011-05-12 11:57:00,16943.0,172.10000000000002,United Kingdom
552948,2011-05-12 11:59:00,18136.0,311.85999999999996,United Kingdom
552949,2011-05-12 12:01:00,16033.0,667.44,United Kingdom
552950,2011-05-12 12:01:00,16116.0,612.7800000000001,United Kingdom
552951,2011-05-12 12:05:00,14988.0,334.53999999999996,United Kingdom
552952,2011-05-12 12:10:00,13837.0,157.54,United Kingdom
552953,2011-05-12 12:11:00,16745.0,561.81,United Kingdom
552954,2011-05-12 12:30:00,14064.0,281.65999999999997,United Kingdom
552955,2011-05-12 12:30:00,13113.0,483.40000000000003,United Kingdom
552956,2011-05-12 12:34:00,12431.0,475.15999999999997,Australia
552957,2011-05-12 12:36:00,17404.0,2557.88,Sweden
552958,2011-05-12 12:49:00,15498.0,463.2,United Kingdom
552959,2011-05-12 12:53:00,12748.0,474.6,United Kingdom
552960,2011-05-12 12:53:00,18218.0,352.70000000000005,United Kingdom
552961,2011-05-12 12:54:00,15489.0,348.26,United Kingdom
552962,2011-05-12 12:56:00,14364.0,719.1500000000001,United Kingdom
552963,2011-05-12 12:57:00,16743.0,270.69,United Kingdom
552964,2011-05-12 13:05:00,16057.0,305.21,United Kingdom
552965,2011-05-12 13:10:00,13477.0,330.62999999999994,United Kingdom
552966,2011-05-12 13:10:00,16057.0,70.35,United Kingdom
552967,2011-05-12 13:12:00,16006.0,101.4,United Kingdom
552968,2011-05-12 13:33:00,16184.0,148.22,United Kingdom
552969,2011-05-12 13:37:00,14021.0,302.8,United Kingdom
552970,2011-05-12 13:41:00,17388.0,381.6,United Kingdom
552971,2011-05-12 13:41:00,14738.0,140.82,United Kingdom
552972,2011-05-12 13:43:00,16043.0,224.54,United Kingdom
552973,2011-05-12 13:53:00,16186.0,269.87999999999994,United Kingdom
552974,2011-05-12 13:54:00,16186.0,77.24,United Kingdom
552975,2011-05-12 13:58:00,17932.0,589.01,United Kingdom
552977,2011-05-12 14:13:00,18221.0,234.47,United Kingdom
552978,2011-05-12 14:46:00,12590.0,9341.26,Germany
552979,2011-05-12 14:49:00,,0.0,United Kingdom
552980,2011-05-12 14:52:00,12590.0,523.0,Germany
552988,2011-05-12 15:17:00,14853.0,214.5,United Kingdom
552990,2011-05-12 15:17:00,17667.0,366.5,United Kingdom
553000,2011-05-12 15:21:00,17667.0,62.120000000000005,United Kingdom
553001,2011-05-12 15:23:00,17658.0,317.59999999999997,United Kingdom
553002,2011-05-12 15:26:00,13263.0,265.14,United Kingdom
553003,2011-05-12 15:32:00,13263.0,7.8,United Kingdom
553004,2011-05-12 16:11:00,17764.0,261.96999999999997,United Kingdom
553005,2011-05-12 16:29:00,14651.0,416.32,United Kingdom
553006,2011-05-12 16:45:00,15544.0,560.35,United Kingdom
553007,2011-05-12 16:50:00,14000.0,635.6600000000001,United Kingdom
553008,2011-05-12 16:52:00,17315.0,191.44,United Kingdom
553009,2011-05-12 16:52:00,13601.0,373.19999999999993,United Kingdom
553011,2011-05-12 17:03:00,14390.0,309.05,United Kingdom
553012,2011-05-12 18:13:00,17671.0,392.54999999999995,United Kingdom
553013,2011-05-12 18:19:00,,1995.2499999999998,United Kingdom
553014,2011-05-12 18:49:00,13451.0,640.01,United Kingdom
553015,2011-05-12 18:55:00,12748.0,56.199999999999996,United Kingdom
553016,2011-05-12 18:58:00,12748.0,7.5,United Kingdom
553017,2011-05-12 19:01:00,12757.0,602.83,Portugal
553018,2011-05-12 19:02:00,12757.0,557.72,Portugal
553021,2011-05-12 19:22:00,18172.0,600.36,United Kingdom
553022,2011-05-12 19:23:00,18172.0,59.8,United Kingdom
553034,2011-05-12 20:03:00,17970.0,582.59,United Kingdom
553035,2011-05-12 20:13:00,17337.0,500.90000000000003,United Kingdom
553036,2011-05-13 08:09:00,15129.0,340.88,United Kingdom
553037,2011-05-13 08:10:00,12471.0,774.5999999999998,Germany
553038,2011-05-13 08:11:00,12471.0,106.6,Germany
553039,2011-05-13 08:21:00,16422.0,600.63,United Kingdom
553040,2011-05-13 08:58:00,15981.0,231.4,United Kingdom
553041,2011-05-13 09:01:00,,0.0,United Kingdom
553042,2011-05-13 09:01:00,15845.0,304.58,United Kingdom
553043,2011-05-13 09:21:00,13953.0,750.0,United Kingdom
553044,2011-05-13 09:24:00,12682.0,495.9799999999999,France
553045,2011-05-13 09:33:00,12770.0,1351.4499999999998,Japan
553046,2011-05-13 09:37:00,13534.0,314.0,United Kingdom
553047,2011-05-13 09:38:00,13534.0,19.799999999999997,United Kingdom
553048,2011-05-13 10:02:00,14291.0,612.08,United Kingdom
553049,2011-05-13 10:03:00,14291.0,16.5,United Kingdom
553050,2011-05-13 10:09:00,15498.0,344.15,United Kingdom
553051,2011-05-13 10:11:00,15498.0,19.5,United Kingdom
553052,2011-05-13 10:14:00,15251.0,1249.7,United Kingdom
553053,2011-05-13 10:20:00,12857.0,304.8,United Kingdom
553054,2011-05-13 10:22:00,17886.0,173.06999999999996,United Kingdom
553055,2011-05-13 10:35:00,16618.0,341.52,United Kingdom
553056,2011-05-13 10:37:00,16618.0,16.95,United Kingdom
553057,2011-05-13 10:41:00,16161.0,407.34999999999997,United Kingdom
553058,2011-05-13 10:44:00,17790.0,149.34000000000003,United Kingdom
553059,2011-05-13 10:44:00,16660.0,101.76,United Kingdom
553060,2011-05-13 10:44:00,15826.0,720.0000000000001,United Kingdom
553061,2011-05-13 11:12:00,17238.0,262.25,United Kingdom
553062,2011-05-13 11:25:00,13629.0,821.0,United Kingdom
553063,2011-05-13 11:38:00,13018.0,311.3,United Kingdom
553064,2011-05-13 11:39:00,13018.0,51.4,United Kingdom
553067,2011-05-13 11:44:00,16871.0,1110.51,United Kingdom
553074,2011-05-13 11:45:00,15529.0,413.37,United Kingdom
553088,2011-05-13 11:53:00,16180.0,1147.1500000000003,United Kingdom
553093,2011-05-13 11:54:00,13798.0,558.94,United Kingdom
553095,2011-05-13 11:54:00,16180.0,417.40000000000003,United Kingdom
553099,2011-05-13 11:56:00,13798.0,127.49999999999999,United Kingdom
553100,2011-05-13 11:57:00,,6.9,United Kingdom
553102,2011-05-13 11:58:00,12980.0,892.62,United Kingdom
553120,2011-05-13 12:12:00,17139.0,850.72,United Kingdom
553125,2011-05-13 12:13:00,17139.0,507.14,United Kingdom
553129,2011-05-13 12:34:00,17765.0,141.3,United Kingdom
553130,2011-05-13 12:41:00,17398.0,222.77000000000004,United Kingdom
553131,2011-05-13 12:44:00,16401.0,212.39999999999998,United Kingdom
553134,2011-05-13 12:50:00,15382.0,568.6,United Kingdom
553140,2011-05-13 12:53:00,15373.0,115.54,United Kingdom
553141,2011-05-13 13:01:00,15907.0,251.18,United Kingdom
553142,2011-05-13 13:05:00,14527.0,90.83999999999999,United Kingdom
553143,2011-05-13 13:15:00,12695.0,89.25,France
553144,2011-05-13 13:29:00,17669.0,619.5,United Kingdom
553145,2011-05-13 13:50:00,14342.0,309.6,United Kingdom
553146,2011-05-13 13:52:00,14873.0,519.6800000000001,United Kingdom
553147,2011-05-13 13:58:00,,0.0,United Kingdom
553148,2011-05-13 14:09:00,,1966.1599999999999,Hong Kong
553149,2011-05-13 14:16:00,14226.0,726.0999999999999,United Kingdom
553151,2011-05-13 14:53:00,13089.0,692.96,United Kingdom
553152,2011-05-13 14:55:00,13089.0,375.45,United Kingdom
553153,2011-05-13 14:56:00,13089.0,17.4,United Kingdom
553154,2011-05-13 14:57:00,17061.0,384.0,United Kingdom
553155,2011-05-13 14:57:00,13089.0,34.0,United Kingdom
553156,2011-05-13 14:58:00,17841.0,240.72999999999996,United Kingdom
553157,2011-05-13 15:09:00,,8.25,United Kingdom
553158,2011-05-13 15:24:00,14194.0,689.4200000000001,United Kingdom
553159,2011-05-13 15:25:00,14194.0,383.06,United Kingdom
553160,2011-05-13 15:26:00,14194.0,85.36,United Kingdom
553161,2011-05-13 15:48:00,12681.0,415.28000000000003,France
553162,2011-05-13 15:53:00,,1348.3799999999997,United Kingdom
553163,2011-05-13 16:10:00,,0.0,United Kingdom
553164,2011-05-13 16:12:00,17961.0,18.9,United Kingdom
553165,2011-05-13 16:12:00,13623.0,147.58,United Kingdom
553166,2011-05-13 16:14:00,17655.0,306.0,United Kingdom
553167,2011-05-13 16:19:00,,1529.7500000000002,United Kingdom
553168,2011-05-13 16:24:00,15159.0,308.3,United Kingdom
553169,2011-05-13 16:26:00,15159.0,103.5,United Kingdom
553170,2011-05-13 16:57:00,14676.0,223.44000000000003,United Kingdom
553171,2011-05-13 17:05:00,,4.68,United Kingdom
553172,2011-05-13 17:15:00,14031.0,132.0,United Kingdom
553173,2011-05-13 17:34:00,17400.0,243.75000000000003,United Kingdom
553174,2011-05-15 11:04:00,16206.0,127.45,United Kingdom
553175,2011-05-15 11:17:00,,244.23,United Kingdom
553176,2011-05-15 11:22:00,14689.0,112.80000000000001,United Kingdom
553177,2011-05-15 11:23:00,13094.0,205.74,United Kingdom
553178,2011-05-15 11:29:00,17302.0,120.27000000000001,United Kingdom
553179,2011-05-15 11:30:00,15440.0,125.8,United Kingdom
553180,2011-05-15 11:35:00,16466.0,212.4,United Kingdom
553181,2011-05-15 11:43:00,16168.0,159.0,United Kingdom
553182,2011-05-15 12:21:00,17107.0,2423.5999999999995,United Kingdom
553183,2011-05-15 12:31:00,16076.0,305.45000000000005,United Kingdom
553184,2011-05-15 12:33:00,13232.0,314.25999999999993,United Kingdom
553185,2011-05-15 12:35:00,17504.0,537.4900000000001,United Kingdom
553186,2011-05-15 12:46:00,13183.0,388.20000000000005,United Kingdom
553187,2011-05-15 12:53:00,16809.0,128.8,United Kingdom
553188,2011-05-15 12:55:00,15379.0,209.18,United Kingdom
553189,2011-05-15 13:14:00,15033.0,419.34,United Kingdom
553190,2011-05-15 13:14:00,15164.0,194.79,United Kingdom
553191,2011-05-15 13:22:00,13118.0,185.21999999999997,United Kingdom
553192,2011-05-15 13:27:00,15333.0,1028.56,United Kingdom
553193,2011-05-15 13:31:00,15081.0,136.89999999999998,United Kingdom
553194,2011-05-15 13:37:00,16283.0,277.81,United Kingdom
553195,2011-05-15 13:45:00,12599.0,151.4,France
553196,2011-05-15 14:15:00,17114.0,45.7,United Kingdom
553197,2011-05-15 14:32:00,17263.0,63.440000000000005,United Kingdom
553198,2011-05-15 14:48:00,13752.0,298.99,United Kingdom
553199,2011-05-15 15:13:00,17758.0,445.28999999999996,United Kingdom
553200,2011-05-15 15:14:00,16034.0,137.7,United Kingdom
553201,2011-05-15 15:31:00,17758.0,25.75,United Kingdom
553202,2011-05-15 16:02:00,15854.0,217.18999999999997,United Kingdom
553203,2011-05-15 16:10:00,14911.0,603.78,EIRE
553204,2011-05-15 16:13:00,16877.0,77.75000000000001,United Kingdom
553205,2011-05-16 08:13:00,15813.0,533.2600000000001,United Kingdom
553206,2011-05-16 08:16:00,14156.0,1543.0,EIRE
553207,2011-05-16 09:02:00,17001.0,382.34999999999997,United Kingdom
553208,2011-05-16 09:10:00,12674.0,586.74,France
553209,2011-05-16 09:23:00,13777.0,266.7,United Kingdom
553210,2011-05-16 09:40:00,14016.0,1133.33,EIRE
553211,2011-05-16 09:40:00,15358.0,439.75000000000006,United Kingdom
553212,2011-05-16 09:42:00,15358.0,104.15999999999998,United Kingdom
553213,2011-05-16 09:49:00,13408.0,636.6399999999999,United Kingdom
553214,2011-05-16 09:49:00,13408.0,464.09999999999997,United Kingdom
553215,2011-05-16 09:50:00,13408.0,205.88,United Kingdom
553216,2011-05-16 09:52:00,13408.0,132.8,United Kingdom
553217,2011-05-16 09:52:00,13408.0,306.0,United Kingdom
553218,2011-05-16 09:54:00,13408.0,134.10000000000002,United Kingdom
553219,2011-05-16 09:57:00,13769.0,318.05999999999995,United Kingdom
553220,2011-05-16 09:57:00,13319.0,732.9199999999998,United Kingdom
553221,2011-05-16 09:58:00,16607.0,326.99999999999994,United Kingdom
553223,2011-05-16 10:28:00,12993.0,72.4,United Kingdom
553224,2011-05-16 10:40:00,17228.0,208.2,United Kingdom
553225,2011-05-16 10:41:00,16912.0,283.32,United Kingdom
553226,2011-05-16 10:43:00,16912.0,124.7,United Kingdom
553227,2011-05-16 10:46:00,14211.0,150.39999999999998,United Kingdom
553228,2011-05-16 10:48:00,16496.0,448.34,United Kingdom
553229,2011-05-16 10:50:00,15039.0,496.4900000000001,United Kingdom
553235,2011-05-16 11:13:00,13018.0,345.42,United Kingdom
553239,2011-05-16 11:31:00,16226.0,109.32000000000001,United Kingdom
553315,2011-05-16 12:03:00,16705.0,1203.3200000000002,United Kingdom
553316,2011-05-16 12:04:00,12682.0,139.88,France
553317,2011-05-16 12:04:00,16705.0,343.44,United Kingdom
553319,2011-05-16 12:05:00,16705.0,33.0,United Kingdom
553339,2011-05-16 12:19:00,15125.0,1820.64,United Kingdom
553340,2011-05-16 12:20:00,15125.0,1122.2,United Kingdom
553341,2011-05-16 12:25:00,16293.0,307.88,United Kingdom
553342,2011-05-16 12:26:00,16293.0,125.55,United Kingdom
553343,2011-05-16 12:35:00,16642.0,307.73,United Kingdom
553344,2011-05-16 12:45:00,14952.0,298.8,United Kingdom
553345,2011-05-16 12:53:00,16729.0,533.7,United Kingdom
553346,2011-05-16 12:57:00,17054.0,306.4500000000001,United Kingdom
553347,2011-05-16 12:59:00,14755.0,560.2700000000001,United Kingdom
553348,2011-05-16 13:20:00,14911.0,754.8100000000002,EIRE
553349,2011-05-16 13:31:00,,0.0,United Kingdom
553350,2011-05-16 13:32:00,12871.0,132.0,United Kingdom
553351,2011-05-16 13:35:00,18118.0,311.7,United Kingdom
553352,2011-05-16 13:41:00,13089.0,239.47999999999996,United Kingdom
553353,2011-05-16 13:47:00,,2.95,United Kingdom
553356,2011-05-16 14:05:00,14038.0,716.3199999999999,United Kingdom
553357,2011-05-16 14:17:00,12684.0,30.0,France
553363,2011-05-16 14:19:00,13650.0,373.40000000000003,United Kingdom
553368,2011-05-16 14:24:00,18102.0,8895.66,United Kingdom
553369,2011-05-16 14:30:00,15044.0,474.85,United Kingdom
553371,2011-05-16 14:32:00,17288.0,245.88,United Kingdom
553374,2011-05-16 14:51:00,14489.0,463.38,United Kingdom
553375,2011-05-16 14:52:00,14911.0,1184.22,EIRE
553377,2011-05-16 14:58:00,14888.0,369.2,United Kingdom
553379,2011-05-16 15:28:00,14676.0,368.76000000000005,United Kingdom
553380,2011-05-16 15:29:00,17190.0,195.0,United Kingdom
553381,2011-05-16 15:34:00,13456.0,207.66,United Kingdom
553382,2011-05-16 15:47:00,14217.0,202.24,United Kingdom
553383,2011-05-16 15:48:00,18230.0,403.26,United Kingdom
553384,2011-05-16 15:53:00,16899.0,177.0,United Kingdom
553385,2011-05-16 15:53:00,16710.0,423.29999999999995,United Kingdom
553386,2011-05-16 16:22:00,13381.0,655.24,United Kingdom
553387,2011-05-16 16:33:00,,1680.06,United Kingdom
553388,2011-05-16 16:36:00,15910.0,120.82,United Kingdom
553389,2011-05-16 16:37:00,,1324.0700000000002,United Kingdom
553390,2011-05-16 16:41:00,17841.0,466.28000000000003,United Kingdom
553391,2011-05-16 16:42:00,,0.0,United Kingdom
553392,2011-05-16 16:44:00,16131.0,608.1600000000001,United Kingdom
553393,2011-05-16 16:46:00,,937.4999999999999,United Kingdom
553394,2011-05-16 16:47:00,,0.0,United Kingdom
553395,2011-05-16 16:47:00,,0.0,United Kingdom
553396,2011-05-16 16:48:00,,0.0,United Kingdom
553398,2011-05-16 17:07:00,,0.0,United Kingdom
553399,2011-05-16 17:08:00,,0.0,United Kingdom
553400,2011-05-16 17:09:00,,0.0,United Kingdom
553401,2011-05-16 17:10:00,,0.0,United Kingdom
553402,2011-05-16 17:13:00,17898.0,99.83999999999999,United Kingdom
553403,2011-05-17 08:18:00,18061.0,159.49,United Kingdom
553404,2011-05-17 08:34:00,14952.0,392.88,United Kingdom
553405,2011-05-17 08:37:00,14952.0,581.6000000000001,United Kingdom
553406,2011-05-17 08:38:00,14952.0,77.5,United Kingdom
553408,2011-05-17 09:13:00,13976.0,357.98,United Kingdom
553410,2011-05-17 09:24:00,14320.0,125.28,United Kingdom
553411,2011-05-17 09:28:00,12714.0,793.6200000000001,France
553412,2011-05-17 09:40:00,14344.0,61.5,United Kingdom
553413,2011-05-17 09:45:00,,0.0,United Kingdom
553415,2011-05-17 10:02:00,12463.0,297.38,Belgium
553416,2011-05-17 10:04:00,18198.0,422.28000000000003,United Kingdom
553417,2011-05-17 10:08:00,13871.0,631.49,United Kingdom
553418,2011-05-17 10:10:00,18257.0,357.4,United Kingdom
553419,2011-05-17 10:10:00,16639.0,162.95000000000002,United Kingdom
553420,2011-05-17 10:14:00,17519.0,306.85,United Kingdom
553421,2011-05-17 10:23:00,16139.0,139.79999999999998,United Kingdom
553422,2011-05-17 10:27:00,16923.0,130.0,United Kingdom
553423,2011-05-17 10:28:00,17811.0,187.42000000000002,United Kingdom
553427,2011-05-17 10:36:00,17522.0,100.98,United Kingdom
553461,2011-05-17 10:57:00,16316.0,680.14,United Kingdom
553462,2011-05-17 10:57:00,17147.0,563.6099999999999,United Kingdom
553463,2011-05-17 11:02:00,13488.0,927.4500000000003,United Kingdom
553464,2011-05-17 11:07:00,16218.0,925.16,United Kingdom
553465,2011-05-17 11:09:00,16218.0,116.0,United Kingdom
553466,2011-05-17 11:10:00,17949.0,259.2,United Kingdom
553467,2011-05-17 11:11:00,17857.0,159.0,United Kingdom
553468,2011-05-17 11:14:00,16029.0,921.5999999999999,United Kingdom
553469,2011-05-17 11:15:00,16029.0,905.76,United Kingdom
553470,2011-05-17 11:27:00,18102.0,5410.06,United Kingdom
553471,2011-05-17 11:28:00,18102.0,2462.2599999999998,United Kingdom
553472,2011-05-17 11:28:00,15093.0,793.4699999999999,United Kingdom
553473,2011-05-17 11:28:00,18102.0,254.88,United Kingdom
553474,2011-05-17 11:29:00,18102.0,276.48,United Kingdom
553475,2011-05-17 11:31:00,18102.0,866.4,United Kingdom
553476,2011-05-17 11:41:00,14221.0,551.03,United Kingdom
553477,2011-05-17 11:46:00,14239.0,319.21,United Kingdom
553480,2011-05-17 11:51:00,,0.0,United Kingdom
553481,2011-05-17 12:06:00,,0.0,United Kingdom
553484,2011-05-17 12:21:00,14513.0,298.6,United Kingdom
553485,2011-05-17 12:25:00,13208.0,326.47999999999996,United Kingdom
553487,2011-05-17 12:38:00,13246.0,564.9600000000002,United Kingdom
553488,2011-05-17 12:40:00,18043.0,135.35000000000002,United Kingdom
553489,2011-05-17 12:43:00,15730.0,467.42999999999995,United Kingdom
553490,2011-05-17 12:44:00,13309.0,155.93,United Kingdom
553491,2011-05-17 12:44:00,15624.0,127.5,United Kingdom
553496,2011-05-17 12:47:00,14410.0,122.2,United Kingdom
553497,2011-05-17 12:49:00,14410.0,75.8,United Kingdom
553498,2011-05-17 12:56:00,17504.0,302.1,United Kingdom
553499,2011-05-17 12:57:00,17504.0,210.35000000000002,United Kingdom
553500,2011-05-17 12:58:00,17504.0,39.0,United Kingdom
553501,2011-05-17 12:59:00,17504.0,9.9,United Kingdom
553503,2011-05-17 13:20:00,14606.0,111.13999999999997,United Kingdom
553504,2011-05-17 13:26:00,13310.0,407.47,United Kingdom
553505,2011-05-17 13:27:00,12949.0,677.8,United Kingdom
553506,2011-05-17 13:29:00,12949.0,38.6,United Kingdom
553507,2011-05-17 13:35:00,17220.0,215.15,United Kingdom
553509,2011-05-17 13:44:00,17220.0,194.38000000000002,United Kingdom
553515,2011-05-17 14:03:00,17515.0,139.19,United Kingdom
553520,2011-05-17 14:32:00,17238.0,103.83,United Kingdom
553521,2011-05-17 14:35:00,,452.45,United Kingdom
553522,2011-05-17 14:43:00,15005.0,274.28999999999996,United Kingdom
553523,2011-05-17 14:46:00,,1957.1699999999998,United Kingdom
553524,2011-05-17 14:46:00,15570.0,247.29000000000002,United Kingdom
553525,2011-05-17 14:50:00,16266.0,127.28999999999999,United Kingdom
553526,2011-05-17 14:54:00,16266.0,131.0,United Kingdom
553527,2011-05-17 14:57:00,15123.0,1069.4699999999998,United Kingdom
553535,2011-05-17 15:17:00,,1216.1200000000001,EIRE
553537,2011-05-17 15:25:00,14032.0,303.17,United Kingdom
553538,2011-05-17 15:26:00,15855.0,140.31,United Kingdom
553539,2011-05-17 15:27:00,,465.87,United Kingdom
553540,2011-05-17 15:32:00,17511.0,2649.5200000000004,United Kingdom
553541,2011-05-17 15:33:00,,956.4699999999998,United Kingdom
553542,2011-05-17 15:34:00,,763.9,United Kingdom
553543,2011-05-17 15:35:00,,635.0299999999999,United Kingdom
553544,2011-05-17 15:36:00,,504.41999999999996,United Kingdom
553545,2011-05-17 15:37:00,,430.14,United Kingdom
553546,2011-05-17 15:42:00,12415.0,11924.800000000001,Australia
553547,2011-05-17 15:48:00,12474.0,760.28,Germany
553548,2011-05-17 15:57:00,,0.0,United Kingdom
553549,2011-05-17 16:09:00,,1364.33,United Kingdom
553550,2011-05-17 16:21:00,13631.0,850.0,United Kingdom
553551,2011-05-17 16:23:00,13631.0,100.0,United Kingdom
553552,2011-05-17 16:23:00,17702.0,439.79999999999995,United Kingdom
553553,2011-05-17 16:32:00,16156.0,447.71000000000004,United Kingdom
553556,2011-05-17 16:48:00,17530.0,246.89000000000001,United Kingdom
553559,2011-05-17 17:12:00,14931.0,293.0,Channel Islands
553565,2011-05-18 09:01:00,17505.0,486.99,United Kingdom
553566,2011-05-18 09:09:00,12690.0,389.01,France
553567,2011-05-18 09:13:00,13592.0,32.849999999999994,United Kingdom
553570,2011-05-18 09:23:00,13756.0,399.21000000000004,United Kingdom
553571,2011-05-18 09:35:00,17287.0,132.39999999999998,United Kingdom
553572,2011-05-18 09:37:00,18223.0,591.65,United Kingdom
553573,2011-05-18 09:52:00,16446.0,2.9,United Kingdom
553574,2011-05-18 09:59:00,16422.0,1373.46,United Kingdom
553575,2011-05-18 10:08:00,18260.0,427.97,United Kingdom
553576,2011-05-18 10:29:00,14282.0,664.0,United Kingdom
553577,2011-05-18 10:34:00,12437.0,368.20000000000005,France
553578,2011-05-18 10:39:00,13767.0,356.16,United Kingdom
553579,2011-05-18 10:39:00,13767.0,19.799999999999997,United Kingdom
553585,2011-05-18 10:41:00,15301.0,306.90999999999997,United Kingdom
553607,2011-05-18 10:47:00,16684.0,5176.12,United Kingdom
553612,2011-05-18 10:48:00,17556.0,157.9,United Kingdom
553614,2011-05-18 10:48:00,16684.0,427.8,United Kingdom
553625,2011-05-18 10:50:00,16684.0,822.5999999999999,United Kingdom
553638,2011-05-18 10:56:00,14180.0,193.74999999999997,United Kingdom
553650,2011-05-18 11:02:00,14731.0,123.35999999999999,United Kingdom
553651,2011-05-18 11:06:00,,0.0,United Kingdom
553652,2011-05-18 11:06:00,,0.0,United Kingdom
553653,2011-05-18 11:08:00,16701.0,319.25,United Kingdom
553654,2011-05-18 11:08:00,13094.0,205.74,United Kingdom
553655,2011-05-18 11:14:00,16775.0,114.7,United Kingdom
553657,2011-05-18 11:28:00,14583.0,174.51,United Kingdom
553658,2011-05-18 11:42:00,16818.0,554.4200000000001,United Kingdom
553659,2011-05-18 11:47:00,,0.0,United Kingdom
553660,2011-05-18 11:58:00,14620.0,177.43,United Kingdom
553661,2011-05-18 11:59:00,13572.0,1384.2499999999998,United Kingdom
553662,2011-05-18 12:07:00,14758.0,224.47000000000003,United Kingdom
553663,2011-05-18 12:13:00,14527.0,159.65,United Kingdom
553664,2011-05-18 12:15:00,16906.0,99.00000000000001,United Kingdom
553666,2011-05-18 12:18:00,12679.0,112.32000000000001,France
553668,2011-05-18 12:21:00,13993.0,391.75,United Kingdom
553670,2011-05-18 12:28:00,14407.0,645.5,United Kingdom
553671,2011-05-18 12:37:00,13659.0,527.8000000000001,United Kingdom
